ticket_id,created_at,intent,subtopic,sentiment,priority,resolved_by,status,confidence,latency_seconds,tokens_used,region,channel,feedback
TKT-44566,2026-05-06 15:02:00,product_information,specifications,neutral,low,ai,resolved,0.876,1.06,3111,IN,chat,
TKT-44567,2026-05-06 15:58:00,warranty_claim,battery health,negative,high,ai,resolved,0.901,0.86,1242,IN,chat,up
TKT-44523,2026-05-06 16:21:00,warranty_claim,keyboard failure,neutral,low,human,resolved,0.704,1.95,2891,IN,chat,down
TKT-44554,2026-05-06 16:29:00,technical_support,wifi drops,negative,low,human,resolved,0.394,1.62,1563,IN,chat,
TKT-44528,2026-05-06 16:30:00,payment_issue,emi query,negative,low,human,resolved,0.276,2.14,922,EU,chat,up
TKT-44548,2026-05-06 16:43:00,product_information,extended warranty options,neutral,low,ai,resolved,0.827,2.22,3811,IN,email,
TKT-44558,2026-05-06 16:53:00,return_policy_question,opened item eligibility,neutral,medium,ai,resolved,0.849,2.35,1309,EU,chat,
TKT-44545,2026-05-06 16:59:00,return_policy_question,opened item eligibility,negative,medium,ai,resolved,0.74,1.09,4170,IN,email,down
TKT-44590,2026-05-06 17:00:00,return_policy_question,restocking fee,neutral,medium,ai,resolved,0.767,1.45,2372,IN,phone,up
TKT-44563,2026-05-06 17:09:00,product_information,specifications,neutral,medium,ai,resolved,0.571,2.44,3272,IN,chat,
TKT-44597,2026-05-06 17:10:00,return_policy_question,return window,neutral,low,ai,resolved,0.662,2.47,4025,IN,chat,
TKT-44579,2026-05-06 17:16:00,return_policy_question,opened item eligibility,neutral,medium,ai,resolved,0.657,1.68,1019,IN,chat,up
TKT-44580,2026-05-06 17:40:00,order_tracking,tracking not updating,neutral,high,ai,resolved,0.926,1.64,2205,IN,chat,up
TKT-44586,2026-05-06 17:56:00,technical_support,battery drain,neutral,low,human,resolved,0.394,2.07,3973,IN,email,
TKT-44541,2026-05-06 18:04:00,product_information,compatibility,neutral,high,ai,resolved,0.76,1.14,3243,IN,chat,up
TKT-44543,2026-05-06 18:04:00,out_of_scope,unrelated question,negative,medium,ai,resolved,0.902,0.76,940,IN,chat,
TKT-44570,2026-05-06 18:07:00,technical_support,boot failure,neutral,low,human,resolved,0.525,1.87,906,IN,chat,up
TKT-44537,2026-05-06 18:22:00,order_tracking,where is my order,negative,medium,ai,resolved,0.803,1.14,1067,IN,email,down
TKT-44532,2026-05-06 18:35:00,order_tracking,tracking not updating,neutral,medium,ai,resolved,0.99,1.7,2828,IN,chat,
TKT-44571,2026-05-06 18:37:00,product_information,model comparison,neutral,low,ai,resolved,0.814,2.51,4088,IN,chat,up
TKT-44562,2026-05-06 18:40:00,return_refund_request,wrong item received,negative,low,human,resolved,0.423,2.13,3118,IN,chat,up
TKT-44595,2026-05-06 18:41:00,account_management,email change,neutral,high,human,resolved,0.456,2.69,4056,IN,phone,up
TKT-44538,2026-05-06 18:50:00,technical_support,battery drain,negative,low,ai,resolved,0.99,2.33,1924,IN,email,up
TKT-44564,2026-05-06 18:56:00,technical_support,overheating,negative,medium,ai,resolved,0.867,0.46,1358,IN,chat,
TKT-44552,2026-05-06 19:07:00,shipping_delivery,shipping cost,neutral,low,ai,resolved,0.752,1.66,2208,IN,phone,
TKT-44551,2026-05-06 19:12:00,complaint,agent conduct,negative,medium,human,resolved,0.526,2.03,4058,IN,chat,up
TKT-44561,2026-05-06 19:13:00,technical_support,battery drain,negative,low,ai,resolved,0.84,1.16,3150,IN,email,up
TKT-44525,2026-05-06 19:19:00,return_refund_request,refund amount query,negative,high,ai,resolved,0.43,1.33,1444,IN,chat,
TKT-44559,2026-05-06 19:21:00,order_tracking,delayed shipment,neutral,low,ai,resolved,0.9,2.13,3679,IN,chat,
TKT-44578,2026-05-06 19:23:00,shipping_delivery,white glove scheduling,neutral,low,ai,resolved,0.948,1.74,1277,IN,email,
TKT-44524,2026-05-06 19:29:00,payment_issue,refund not received,negative,medium,human,resolved,0.321,2.28,2183,IN,chat,
TKT-44573,2026-05-06 19:30:00,return_refund_request,refund amount query,positive,low,human,resolved,0.414,0.4,2902,IN,email,
TKT-44588,2026-05-06 19:36:00,product_information,model comparison,positive,low,human,resolved,0.32,2.21,1233,IN,email,
TKT-44533,2026-05-06 19:42:00,return_refund_request,wrong item received,neutral,low,ai,resolved,0.665,1.98,2003,EU,chat,
TKT-44575,2026-05-06 19:49:00,warranty_claim,dead pixels,negative,low,human,open,0.441,2.87,1222,IN,chat,
TKT-44557,2026-05-06 19:49:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.719,1.59,3651,IN,chat,up
TKT-44527,2026-05-06 20:17:00,return_refund_request,exchange request,positive,medium,human,resolved,0.493,2.97,3468,EU,chat,
TKT-44555,2026-05-06 20:35:00,order_tracking,where is my order,neutral,medium,ai,resolved,0.783,1.6,2115,IN,phone,
TKT-44546,2026-05-06 20:39:00,return_refund_request,wrong item received,negative,low,human,resolved,0.621,2.23,4095,IN,chat,
TKT-44631,2026-05-07 09:10:00,shipping_delivery,white glove scheduling,neutral,medium,ai,resolved,0.796,1.22,1153,EU,chat,
TKT-44633,2026-05-07 09:12:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.801,1.75,1179,EU,chat,up
TKT-44654,2026-05-07 09:13:00,return_policy_question,return shipping cost,neutral,medium,ai,resolved,0.728,2.22,2700,IN,chat,up
TKT-44636,2026-05-07 09:13:00,payment_issue,invoice request,negative,high,ai,resolved,0.553,1.35,1859,IN,chat,down
TKT-44614,2026-05-07 09:21:00,technical_support,overheating,neutral,medium,human,resolved,0.401,1.14,3523,IN,chat,down
TKT-44650,2026-05-07 09:35:00,warranty_claim,screen fault,negative,high,human,resolved,0.408,1.62,4142,IN,chat,
TKT-44632,2026-05-07 09:41:00,return_refund_request,refund amount query,neutral,medium,human,resolved,0.727,1.77,3749,IN,phone,
TKT-44608,2026-05-07 09:42:00,return_policy_question,return shipping cost,negative,medium,ai,resolved,0.717,1.53,3454,IN,chat,
TKT-44617,2026-05-07 09:51:00,warranty_claim,battery health,neutral,medium,human,resolved,0.191,2.65,1796,IN,chat,up
TKT-44672,2026-05-07 10:03:00,warranty_claim,battery health,neutral,low,ai,resolved,0.787,1.05,2232,IN,chat,
TKT-44651,2026-05-07 10:10:00,payment_issue,invoice request,neutral,low,ai,resolved,0.99,0.49,1236,IN,email,
TKT-44652,2026-05-07 10:13:00,warranty_claim,third party brand routing,negative,low,human,resolved,0.624,1.71,1171,IN,email,
TKT-44640,2026-05-07 10:15:00,product_information,extended warranty options,neutral,medium,ai,resolved,0.868,1.29,1473,EU,chat,up
TKT-44621,2026-05-07 10:18:00,technical_support,will not power on,negative,high,ai,resolved,0.928,1.81,1866,IN,chat,
TKT-44607,2026-05-07 10:20:00,account_management,data export,neutral,medium,human,resolved,0.312,1.95,3265,IN,chat,
TKT-44603,2026-05-07 10:39:00,return_policy_question,bulk order returns,neutral,low,human,resolved,0.604,1.83,3630,IN,email,
TKT-44670,2026-05-07 10:46:00,order_tracking,marked delivered not received,neutral,medium,ai,resolved,0.964,1.59,1731,IN,chat,
TKT-44669,2026-05-07 10:48:00,product_information,specifications,positive,low,ai,resolved,0.648,1.88,3134,IN,email,
TKT-44657,2026-05-07 10:58:00,return_refund_request,wrong item received,negative,medium,ai,resolved,0.99,1.89,1570,IN,phone,
TKT-44610,2026-05-07 11:16:00,return_policy_question,return window,neutral,medium,human,resolved,0.544,2.41,1990,IN,chat,
TKT-44649,2026-05-07 11:30:00,shipping_delivery,international shipping,neutral,medium,ai,resolved,0.953,2.29,3636,IN,chat,
TKT-44629,2026-05-07 11:36:00,return_refund_request,exchange request,neutral,medium,human,resolved,0.509,2.2,3730,IN,chat,
TKT-44666,2026-05-07 11:39:00,return_policy_question,return shipping cost,positive,low,ai,resolved,0.787,0.98,2839,IN,chat,
TKT-44655,2026-05-07 11:48:00,technical_support,battery drain,negative,medium,human,resolved,0.417,1.89,1294,IN,email,up
TKT-44661,2026-05-07 11:53:00,product_information,specifications,positive,low,ai,resolved,0.941,1.29,3727,IN,chat,down
TKT-44606,2026-05-07 11:57:00,shipping_delivery,white glove scheduling,positive,medium,ai,resolved,0.836,2.45,1034,IN,chat,
TKT-44623,2026-05-07 11:58:00,shipping_delivery,white glove scheduling,positive,medium,ai,resolved,0.842,2.03,3896,IN,email,up
TKT-44656,2026-05-07 11:59:00,technical_support,will not power on,negative,high,ai,resolved,0.685,2.3,2005,IN,chat,
TKT-44616,2026-05-07 12:10:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.602,1.84,3461,EU,email,
TKT-44648,2026-05-07 12:13:00,technical_support,display issue,neutral,medium,ai,resolved,0.841,1.96,2730,IN,chat,
TKT-44675,2026-05-07 12:35:00,technical_support,display issue,negative,medium,ai,resolved,0.99,1.48,2355,IN,chat,up
TKT-44660,2026-05-07 12:38:00,return_policy_question,return window,neutral,medium,ai,resolved,0.8,1.39,1364,IN,chat,
TKT-44615,2026-05-07 12:54:00,warranty_claim,dead pixels,neutral,low,ai,resolved,0.721,1.18,3657,IN,chat,
TKT-44673,2026-05-07 12:59:00,return_policy_question,return window,neutral,medium,ai,resolved,0.874,1.22,2497,EU,chat,down
TKT-44613,2026-05-07 13:05:00,return_policy_question,return window,neutral,low,ai,resolved,0.867,1.22,911,IN,chat,down
TKT-44620,2026-05-07 13:10:00,account_management,account deletion,positive,medium,human,resolved,0.293,1.98,3850,IN,email,
TKT-44622,2026-05-07 13:11:00,return_policy_question,bulk order returns,neutral,medium,ai,resolved,0.747,0.92,2263,IN,email,
TKT-44641,2026-05-07 13:16:00,product_information,extended warranty options,negative,high,human,resolved,0.643,2.07,2855,IN,email,
TKT-44662,2026-05-07 13:33:00,order_tracking,delayed shipment,neutral,low,human,resolved,0.631,2.01,2716,IN,email,up
TKT-44628,2026-05-07 13:42:00,order_tracking,delayed shipment,negative,low,ai,resolved,0.941,1.51,2842,IN,chat,down
TKT-44659,2026-05-07 13:46:00,warranty_claim,repair turnaround,neutral,low,ai,resolved,0.86,1.79,4178,IN,chat,
TKT-44665,2026-05-07 13:58:00,return_policy_question,return shipping cost,neutral,low,ai,resolved,0.8,1.92,1737,IN,chat,up
TKT-44645,2026-05-07 13:59:00,return_refund_request,refund amount query,negative,high,human,resolved,0.47,1.48,3058,IN,chat,up
TKT-44647,2026-05-07 14:11:00,product_information,stock availability,positive,medium,ai,resolved,0.745,1.16,1286,EU,chat,
TKT-44599,2026-05-07 14:18:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.873,1.17,3290,IN,email,
TKT-44644,2026-05-07 14:26:00,return_refund_request,damaged on arrival,neutral,low,ai,resolved,0.677,1.86,3067,IN,email,
TKT-44600,2026-05-07 14:29:00,return_refund_request,wrong item received,neutral,medium,ai,resolved,0.976,0.93,4057,IN,chat,
TKT-44626,2026-05-07 14:46:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.97,1.45,1879,IN,email,
TKT-44601,2026-05-07 14:55:00,product_information,extended warranty options,neutral,medium,ai,resolved,0.592,1.77,1271,IN,chat,
TKT-44667,2026-05-07 15:09:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.99,2.21,2812,EU,email,up
TKT-44642,2026-05-07 15:38:00,return_refund_request,refund amount query,neutral,low,human,resolved,0.487,2.32,3059,EU,chat,
TKT-44646,2026-05-07 15:42:00,technical_support,driver problem,negative,low,human,resolved,0.377,1.09,2490,IN,phone,
TKT-44663,2026-05-07 15:52:00,return_refund_request,exchange request,neutral,high,human,resolved,0.312,2.71,1269,IN,email,up
TKT-44668,2026-05-07 16:19:00,warranty_claim,repair turnaround,negative,high,human,resolved,0.596,2.36,3810,IN,chat,
TKT-44612,2026-05-07 17:13:00,warranty_claim,repair turnaround,neutral,medium,ai,resolved,0.941,2.09,4011,IN,phone,up
TKT-44674,2026-05-07 17:55:00,return_policy_question,bulk order returns,neutral,medium,ai,resolved,0.99,1.85,3388,IN,email,
TKT-44609,2026-05-07 17:59:00,warranty_claim,dead pixels,neutral,medium,human,resolved,0.321,2.69,3593,EU,phone,up
TKT-44643,2026-05-07 18:01:00,warranty_claim,keyboard failure,neutral,medium,human,resolved,0.314,1.88,3916,IN,chat,down
TKT-44619,2026-05-07 18:03:00,product_information,model comparison,negative,medium,ai,open,0.919,1.05,1782,IN,email,
TKT-44671,2026-05-07 18:11:00,product_information,compatibility,neutral,medium,ai,resolved,0.84,2.44,986,IN,chat,
TKT-44605,2026-05-07 18:31:00,technical_support,driver problem,negative,medium,human,resolved,0.219,2.13,3171,IN,chat,
TKT-44653,2026-05-07 18:48:00,account_management,account deletion,neutral,low,human,resolved,0.581,2.04,4156,IN,chat,up
TKT-44604,2026-05-07 18:55:00,order_tracking,delivery attempt failed,neutral,medium,ai,resolved,0.84,2.66,3131,IN,email,
TKT-44627,2026-05-07 19:01:00,product_information,compatibility,neutral,medium,ai,resolved,0.911,1.37,1365,IN,chat,
TKT-44602,2026-05-07 19:12:00,technical_support,overheating,neutral,medium,ai,resolved,0.722,1.77,3532,IN,chat,up
TKT-44624,2026-05-07 19:28:00,payment_issue,payment failed amount debited,negative,medium,human,resolved,0.709,1.93,2273,IN,email,
TKT-44635,2026-05-07 19:31:00,shipping_delivery,address change,positive,low,ai,resolved,0.647,1.48,3817,EU,email,
TKT-44625,2026-05-07 19:36:00,product_information,stock availability,positive,low,ai,resolved,0.898,1.39,2284,IN,email,down
TKT-44658,2026-05-07 19:41:00,return_policy_question,opened item eligibility,neutral,low,ai,resolved,0.77,1.1,1488,IN,chat,
TKT-44639,2026-05-07 19:44:00,technical_support,display issue,negative,low,human,resolved,0.274,1.07,2995,IN,chat,up
TKT-44634,2026-05-07 19:44:00,return_policy_question,opened item eligibility,positive,low,ai,resolved,0.74,2.11,3108,IN,phone,
TKT-44618,2026-05-07 19:54:00,shipping_delivery,white glove scheduling,neutral,high,ai,resolved,0.951,2.1,1777,IN,phone,
TKT-44638,2026-05-07 20:03:00,warranty_claim,screen fault,neutral,low,ai,resolved,0.884,1.61,1815,IN,chat,
TKT-44637,2026-05-07 20:30:00,order_tracking,delayed shipment,positive,high,ai,open,0.88,2.25,4151,IN,email,
TKT-44630,2026-05-07 20:32:00,product_information,stock availability,neutral,low,ai,resolved,0.903,2.2,4123,IN,email,up
TKT-44611,2026-05-07 20:40:00,account_management,data export,neutral,high,human,resolved,0.471,2.56,2256,IN,chat,
TKT-44664,2026-05-07 20:50:00,payment_issue,double charge,neutral,medium,human,resolved,0.381,2.21,3765,IN,chat,
TKT-44745,2026-05-08 09:09:00,return_refund_request,wrong item received,negative,high,human,resolved,0.298,3.02,3720,EU,email,
TKT-44694,2026-05-08 09:14:00,shipping_delivery,international shipping,neutral,low,human,resolved,0.552,1.27,2560,IN,chat,
TKT-44727,2026-05-08 09:16:00,complaint,delivery experience,negative,high,human,resolved,0.54,2.09,3302,IN,chat,
TKT-44751,2026-05-08 09:21:00,technical_support,display issue,neutral,medium,ai,resolved,0.82,1.46,3192,EU,email,
TKT-44695,2026-05-08 09:29:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.86,1.13,2221,EU,email,
TKT-44687,2026-05-08 09:37:00,return_refund_request,refund amount query,negative,low,human,resolved,0.522,2.06,2711,IN,phone,
TKT-44746,2026-05-08 09:42:00,shipping_delivery,delivery timeline,neutral,medium,ai,resolved,0.658,1.07,1722,IN,chat,
TKT-44713,2026-05-08 10:31:00,technical_support,boot failure,neutral,low,ai,resolved,0.805,1.19,993,IN,email,up
TKT-44693,2026-05-08 10:44:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.57,2.49,2514,IN,chat,
TKT-44711,2026-05-08 10:46:00,account_management,data export,neutral,low,human,resolved,0.316,1.79,2178,IN,chat,up
TKT-44732,2026-05-08 11:02:00,return_policy_question,bulk order returns,neutral,high,ai,resolved,0.719,2.17,3734,IN,chat,
TKT-44710,2026-05-08 11:03:00,shipping_delivery,delivery timeline,negative,high,ai,resolved,0.922,2.67,1567,IN,email,up
TKT-44699,2026-05-08 11:08:00,account_management,data export,positive,low,human,open,0.554,1.82,2340,IN,chat,
TKT-44705,2026-05-08 11:10:00,product_information,specifications,neutral,low,ai,resolved,0.602,1.98,3985,IN,email,up
TKT-44683,2026-05-08 11:14:00,complaint,repeated contact,negative,high,human,resolved,0.319,2.5,1287,IN,chat,
TKT-44712,2026-05-08 11:16:00,warranty_claim,keyboard failure,neutral,low,human,resolved,0.541,1.72,3761,IN,chat,up
TKT-44708,2026-05-08 11:22:00,technical_support,display issue,neutral,medium,ai,resolved,0.637,2.12,3319,EU,chat,
TKT-44703,2026-05-08 11:22:00,technical_support,boot failure,negative,medium,human,resolved,0.384,2.48,2827,IN,chat,up
TKT-44741,2026-05-08 11:24:00,shipping_delivery,delivery timeline,negative,low,ai,resolved,0.94,2.46,1308,IN,chat,
TKT-44715,2026-05-08 11:28:00,product_information,stock availability,positive,low,ai,resolved,0.825,2.34,2558,IN,chat,up
TKT-44735,2026-05-08 11:31:00,return_refund_request,exchange request,neutral,medium,ai,resolved,0.747,2.16,2330,IN,email,
TKT-44688,2026-05-08 11:53:00,order_tracking,delayed shipment,neutral,medium,ai,resolved,0.923,2.0,1817,IN,email,up
TKT-44734,2026-05-08 11:55:00,payment_issue,invoice request,neutral,low,human,resolved,0.18,2.6,3016,IN,chat,
TKT-44718,2026-05-08 11:56:00,return_policy_question,bulk order returns,neutral,low,human,open,0.28,1.7,2928,IN,chat,up
TKT-44736,2026-05-08 12:09:00,payment_issue,double charge,neutral,low,ai,resolved,0.813,1.29,2353,IN,chat,
TKT-44689,2026-05-08 12:16:00,technical_support,boot failure,neutral,low,ai,resolved,0.731,2.37,943,IN,chat,
TKT-44698,2026-05-08 12:24:00,product_information,specifications,positive,low,ai,resolved,0.737,1.47,3983,IN,chat,
TKT-44739,2026-05-08 12:25:00,technical_support,will not power on,negative,medium,human,resolved,0.496,1.51,2901,IN,chat,up
TKT-44724,2026-05-08 12:32:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.793,1.24,1122,IN,phone,
TKT-44707,2026-05-08 12:39:00,technical_support,display issue,neutral,medium,human,resolved,0.31,2.17,2656,IN,chat,
TKT-44722,2026-05-08 12:42:00,warranty_claim,battery health,neutral,high,human,resolved,0.185,3.06,992,IN,chat,
TKT-44747,2026-05-08 12:48:00,technical_support,boot failure,neutral,low,human,resolved,0.543,2.51,1905,EU,email,up
TKT-44690,2026-05-08 12:50:00,technical_support,wifi drops,negative,low,human,resolved,0.577,1.57,4051,IN,chat,up
TKT-44679,2026-05-08 13:03:00,shipping_delivery,international shipping,negative,high,human,resolved,0.511,2.32,1945,IN,chat,
TKT-44702,2026-05-08 13:03:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.99,1.43,1189,IN,email,
TKT-44740,2026-05-08 13:10:00,return_policy_question,return window,neutral,medium,ai,open,0.837,0.91,2428,IN,email,
TKT-44706,2026-05-08 13:14:00,product_information,specifications,neutral,low,ai,resolved,0.735,1.78,3282,IN,phone,up
TKT-44720,2026-05-08 13:30:00,payment_issue,double charge,positive,low,ai,open,0.975,1.8,2165,IN,email,
TKT-44743,2026-05-08 13:37:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.847,1.13,3909,EU,chat,
TKT-44680,2026-05-08 13:56:00,return_refund_request,wrong item received,positive,high,human,resolved,0.62,3.29,957,IN,email,
